,trans_date_trans_time,cc_num,amt,gender,city_pop,dob,unix_time,is_fraud
313,2019-01-01 04:03:53,348789608637806,84.58,F,331,1950-08-19,1325390633,0
314,2019-01-01 04:04:32,6011934240159560,123.51,M,824,1974-11-02,1325390672,0
315,2019-01-01 04:06:45,3577578023716568,68.07,F,2644,1983-08-25,1325390805,0
316,2019-01-01 04:07:22,4727244663135968,494.44,F,19090,1929-05-30,1325390842,0
317,2019-01-01 04:08:02,4319584480204988982,8.61,F,502,1960-02-01,1325390882,0
318,2019-01-01 04:08:38,4586260469584,9.52,F,1631,1953-01-20,1325390918,0
319,2019-01-01 04:09:45,374125201044065,208.08,M,601723,1970-07-20,1325390985,0
320,2019-01-01 04:12:45,377895991033232,30.12,F,5438,1964-11-17,1325391165,0
321,2019-01-01 04:13:00,30082025922891,5.15,F,276002,1934-06-23,1325391180,0
322,2019-01-01 04:13:37,345060451158891,132.23,M,1506,1960-04-03,1325391217,0
323,2019-01-01 04:14:13,4457732997086323466,35.0,M,832,1987-05-19,1325391253,0
324,2019-01-01 04:14:32,4671727014157745,5.88,M,2304,1955-07-25,1325391272,0
325,2019-01-01 04:15:24,180068353086472,203.26,F,190249,1976-09-17,1325391324,0
326,2019-01-01 04:18:10,30074693890476,208.58,F,2691,1993-08-16,1325391490,0
327,2019-01-01 04:18:39,2242542703101233,57.69,M,564,1996-04-10,1325391519,0
328,2019-01-01 04:19:01,3534093764340240,9.46,M,1939,1967-01-12,1325391541,0
329,2019-01-01 04:19:04,4922710831011201,1.91,F,1472,1941-03-07,1325391544,0
330,2019-01-01 04:20:39,4147608975828480,4.86,M,914,1944-07-26,1325391639,0
331,2019-01-01 04:21:52,38947654498698,74.47,F,321,1979-06-24,1325391712,0
332,2019-01-01 04:21:55,2285066385084291,49.58,M,4573,1988-02-15,1325391715,0
333,2019-01-01 04:22:26,3543299015720986,56.98,F,9521,1977-10-19,1325391746,0
334,2019-01-01 04:22:51,377654590313960,8.34,M,25459,1969-02-22,1325391771,0
335,2019-01-01 04:23:03,2285066385084291,81.72,M,4573,1988-02-15,1325391783,0
336,2019-01-01 04:23:33,30344654314976,123.9,F,1725,1967-05-27,1325391813,0
337,2019-01-01 04:24:41,6011438889172900,185.98,F,5161,1993-04-08,1325391881,0
338,2019-01-01 04:24:47,342360239917375,56.61,F,1304,1970-06-09,1325391887,0
339,2019-01-01 04:25:51,4797297220948468262,57.47,F,1228,1991-03-13,1325391951,0
340,2019-01-01 04:26:21,3575789281659026,50.16,F,2368,1989-07-17,1325391981,0
341,2019-01-01 04:28:00,4119762878330989,4.1,F,6713,1945-08-19,1325392080,0
342,2019-01-01 04:28:15,36078114201167,2.67,M,798,1926-06-26,1325392095,0
343,2019-01-01 04:29:14,4449530933957323,22.88,F,337,1954-07-05,1325392154,0
344,2019-01-01 04:29:18,4302475216404898,9.59,M,3032,1964-08-08,1325392158,0
345,2019-01-01 04:32:09,377234009633447,129.06,F,1925,1966-02-14,1325392329,0
346,2019-01-01 04:32:24,180072527505094,16.71,M,69793,1953-12-08,1325392344,0
347,2019-01-01 04:32:59,2235613922823698,6.0,F,241,1980-12-16,1325392379,0
348,2019-01-01 04:33:40,3514897282719543,59.03,M,10717,1952-10-13,1325392420,0
349,2019-01-01 04:34:51,503874407318,63.89,M,1595797,1975-12-28,1325392491,0
350,2019-01-01 04:36:19,3593118134380341,67.45,F,1131,1959-05-10,1325392579,0
351,2019-01-01 04:37:10,374497717543058,42.14,F,1190,1948-06-30,1325392630,0
352,2019-01-01 04:37:13,630441765090,55.81,F,1791,1965-07-26,1325392633,0
353,2019-01-01 04:37:23,4727244663135968,8.61,F,19090,1929-05-30,1325392643,0
354,2019-01-01 04:37:51,30487648872433,2.73,F,350,1955-01-05,1325392671,0
355,2019-01-01 04:38:19,3543591270174051,71.54,F,922,1972-10-04,1325392699,0
356,2019-01-01 04:39:20,30404291151692,51.75,F,45100,1993-10-25,1325392760,0
357,2019-01-01 04:39:58,4586810168620942,84.46,F,2408,1997-07-05,1325392798,0
358,2019-01-01 04:40:53,3566094707272327,175.51,F,34882,1971-04-25,1325392853,0
359,2019-01-01 04:42:09,4089096483689733451,66.01,F,24536,1983-10-14,1325392929,0
360,2019-01-01 04:42:23,38588538868506,60.2,F,498,1990-11-23,1325392943,0
361,2019-01-01 04:42:59,4169388510116,52.81,F,207,1962-09-27,1325392979,0
362,2019-01-01 04:43:26,5559857416065248,69.64,M,589,1945-12-21,1325393006,0
363,2019-01-01 04:44:38,6011438889172900,195.41,F,5161,1993-04-08,1325393078,0
364,2019-01-01 04:44:48,3531129874770000,6.77,F,5895,1975-07-13,1325393088,0
365,2019-01-01 04:45:43,4512828414983801773,124.7,F,328,1983-07-25,1325393143,0
366,2019-01-01 04:48:46,4769426683924058915,1.75,F,1909,1954-08-22,1325393326,0
367,2019-01-01 04:50:40,4658490815480264,9.34,F,184,1945-11-04,1325393440,0
368,2019-01-01 04:52:32,3576431665303017,209.89,F,1312922,1981-10-24,1325393552,0
369,2019-01-01 04:52:39,375248307838179,2.16,M,571,1967-09-16,1325393559,0
370,2019-01-01 04:55:19,36913587729122,236.18,F,84106,1971-02-11,1325393719,0
371,2019-01-01 04:55:50,3575789281659026,57.36,F,2368,1989-07-17,1325393750,0
372,2019-01-01 04:56:01,213156747557083,55.99,M,172817,1982-07-30,1325393761,0
373,2019-01-01 04:56:40,4981132848794,4.58,M,128,1946-04-03,1325393800,0
374,2019-01-01 04:57:58,630423337322,61.39,F,149,1978-06-21,1325393878,0
375,2019-01-01 04:58:03,3565996340207976,5.38,M,749635,1973-01-21,1325393883,0
376,2019-01-01 04:58:14,2475085306462014,101.82,M,1507,1993-10-12,1325393894,0
377,2019-01-01 04:58:24,180065479077096,48.93,F,11751,1964-02-15,1325393904,0
378,2019-01-01 04:59:12,180069253480336,88.53,M,4533,1969-11-01,1325393952,0
379,2019-01-01 04:59:14,347073228412010,78.56,M,110,1973-05-16,1325393954,0
380,2019-01-01 05:00:03,4452366298769043,62.13,F,1563,1978-03-04,1325394003,0
381,2019-01-01 05:01:34,4939976756738216,49.54,F,18128,1990-11-07,1325394094,0
382,2019-01-01 05:01:55,3546897637165774,3.17,F,263,1956-05-30,1325394115,0
383,2019-01-01 05:02:02,2286236465059468,16.85,F,467,1950-05-27,1325394122,0
384,2019-01-01 05:03:00,4599735407877245080,9.11,F,5577,1964-12-30,1325394180,0
385,2019-01-01 05:04:36,30143535920989,43.76,F,504,1980-08-17,1325394276,0
386,2019-01-01 05:04:45,3587044315915002,95.95,M,1804,1974-10-15,1325394285,0
387,2019-01-01 05:05:38,30371006069917,1.13,M,2135,1961-01-31,1325394338,0
388,2019-01-01 05:05:47,4292743669224718067,27.02,M,5927,1973-06-09,1325394347,0
389,2019-01-01 05:06:53,4045036286570100739,6.5,F,3066,1928-07-15,1325394413,0
390,2019-01-01 05:07:11,6554245334757802,45.4,F,45303,1969-12-22,1325394431,0
391,2019-01-01 05:08:39,180067151859700,26.86,F,128354,1992-01-20,1325394519,0
392,2019-01-01 05:10:04,501831082224,17.28,M,1762,1962-05-04,1325394604,0
393,2019-01-01 05:11:25,4119762878330989,141.63,F,6713,1945-08-19,1325394685,0
394,2019-01-01 05:11:42,3546674063249004,56.31,M,13602,1984-07-05,1325394702,0
395,2019-01-01 05:12:31,4471568287204,105.66,M,3402,1927-10-24,1325394751,0
396,2019-01-01 05:13:34,180065479077096,53.49,F,11751,1964-02-15,1325394814,0
397,2019-01-01 05:14:57,3521815216091574,48.31,M,565,1978-08-27,1325394897,0
398,2019-01-01 05:16:45,2288748891690227,81.25,F,641349,1967-01-24,1325395005,0
399,2019-01-01 05:16:53,4727244663135968,106.82,F,19090,1929-05-30,1325395013,0
400,2019-01-01 05:17:25,6011438889172900,7.38,F,5161,1993-04-08,1325395045,0
401,2019-01-01 05:19:15,2254917871818484,65.94,F,313,1976-03-26,1325395155,0
402,2019-01-01 05:19:17,6593939509150446,193.1,F,59705,1983-06-23,1325395157,0
403,2019-01-01 05:19:28,581686439828,75.19,M,5507,1973-07-28,1325395168,0
404,2019-01-01 05:19:42,4464457352619,124.33,F,217,1990-01-24,1325395182,0
405,2019-01-01 05:20:01,3552581383553463,46.81,M,5354,1965-04-13,1325395201,0
406,2019-01-01 05:24:49,4469777115158234880,47.33,M,47249,1980-11-22,1325395489,0
407,2019-01-01 05:26:20,4952583804639909,8.31,F,75903,1957-04-05,1325395580,0
408,2019-01-01 05:26:32,5501083170975659,79.27,M,47772,1966-01-04,1325395592,0
409,2019-01-01 05:27:27,30074693890476,494.16,F,2691,1993-08-16,1325395647,0
410,2019-01-01 05:27:45,4836998673805450,209.53,F,6469,1979-04-12,1325395665,0
411,2019-01-01 05:28:45,4836998673805450,184.79,F,6469,1979-04-12,1325395725,0
412,2019-01-01 05:29:44,4155021259183870,92.31,F,540,1983-10-12,1325395784,0
413,2019-01-01 05:30:09,3575540972310993,84.88,F,4198,2001-06-22,1325395809,0
414,2019-01-01 05:31:12,30235268718158,2.83,M,11250,1977-08-16,1325395872,0
415,2019-01-01 05:32:10,30407675418785,46.22,F,520,1991-10-13,1325395930,0
416,2019-01-01 05:32:48,30030380240193,68.38,M,2395,1993-11-17,1325395968,0
417,2019-01-01 05:33:39,180036456789979,55.52,F,878,1974-11-20,1325396019,0
418,2019-01-01 05:35:49,4661996144291811856,53.62,F,2054,1963-08-04,1325396149,0
419,2019-01-01 05:36:15,213102873001603,51.84,F,260,1956-09-01,1325396175,0
420,2019-01-01 05:36:16,4586260469584,46.66,F,1631,1953-01-20,1325396176,0
421,2019-01-01 05:36:28,4328928491302401,187.35,F,13973,1981-05-06,1325396188,0
422,2019-01-01 05:36:29,4798937978667559470,6.28,M,67858,1995-03-13,1325396189,0
423,2019-01-01 05:36:54,377550167323848,45.24,M,23045,1958-09-02,1325396214,0
424,2019-01-01 05:38:26,4933461930348832,89.95,M,1022298,1976-09-29,1325396306,0
425,2019-01-01 05:39:36,4003771737807706,53.86,F,37,1958-01-01,1325396376,0
426,2019-01-01 05:39:44,30344654314976,56.65,F,1725,1967-05-27,1325396384,0
427,2019-01-01 05:40:01,6011860238257910,217.59,F,1078,1952-07-06,1325396401,0
428,2019-01-01 05:40:03,6011149206456997,103.95,M,100,1979-12-11,1325396403,0
429,2019-01-01 05:40:53,4171397999167005,72.43,F,5648,1934-10-06,1325396453,0
430,2019-01-01 05:41:08,30042378430132,71.03,M,21902,1976-05-16,1325396468,0
431,2019-01-01 05:41:23,213157767990030,175.26,F,27971,1984-08-01,1325396483,0
432,2019-01-01 05:43:35,4736845434667908128,104.14,F,2148,1953-05-23,1325396615,0
433,2019-01-01 05:44:16,4742883543039288059,62.62,F,1490,1991-04-13,1325396656,0
434,2019-01-01 05:44:38,4239552724014407,67.8,M,6284,1936-03-27,1325396678,0
435,2019-01-01 05:44:39,3598895972308782,1.14,M,23805,1970-02-22,1325396679,0
436,2019-01-01 05:45:57,4128730454058057622,6.96,F,43,1949-10-04,1325396757,0
437,2019-01-01 05:46:18,2269768987945882,9.03,F,4895,1958-10-29,1325396778,0
438,2019-01-01 05:46:28,4497913965512794052,62.28,M,14783,1955-11-07,1325396788,0
439,2019-01-01 05:47:36,4158945090781624,56.88,M,687276,1973-10-19,1325396856,0
440,2019-01-01 05:48:23,213161293389774,103.51,F,10256,1968-06-24,1325396903,0
441,2019-01-01 05:48:32,370348764075623,45.04,M,8512,1951-09-03,1325396912,0
442,2019-01-01 05:50:09,30328384440870,32.6,F,602,1954-07-14,1325397009,0
443,2019-01-01 05:52:25,4277232699798846,25.2,F,475,1955-11-10,1325397145,0
444,2019-01-01 05:52:39,378278619832195,83.38,F,191096,1964-04-06,1325397159,0
445,2019-01-01 05:52:51,2248735346244816,321.15,M,269,1962-11-11,1325397171,0
446,2019-01-01 05:54:49,5456776410929288,30.86,F,139,1954-05-25,1325397289,0
447,2019-01-01 05:55:04,5388659976630693,42.79,M,153,1962-02-14,1325397304,0
448,2019-01-01 05:55:28,4128730454058057622,5.24,F,43,1949-10-04,1325397328,0
449,2019-01-01 05:56:17,30082025922891,42.83,F,276002,1934-06-23,1325397377,0
450,2019-01-01 05:56:54,6011148190095209,74.85,F,107941,1991-10-04,1325397414,0
451,2019-01-01 05:56:54,4951647200979051,109.17,F,324,1976-06-15,1325397414,0
452,2019-01-01 05:56:55,30153452207526,62.94,F,5908,1962-04-05,1325397415,0
453,2019-01-01 05:56:58,4158945090781624,102.45,M,687276,1973-10-19,1325397418,0
454,2019-01-01 05:58:34,4826655832045236,5.45,F,1850,1963-12-29,1325397514,0
455,2019-01-01 05:58:36,4451438912406400,34.0,F,1383,1999-09-11,1325397516,0
456,2019-01-01 05:58:41,4155021259183870,7.81,F,540,1983-10-12,1325397521,0
457,2019-01-01 05:59:23,38530489946071,110.63,F,530,1989-05-14,1325397563,0
458,2019-01-01 05:59:53,676248282243,83.69,F,156391,1968-02-09,1325397593,0
459,2019-01-01 05:59:55,345832460465610,60.78,M,104396,1950-11-20,1325397595,0
460,2019-01-01 06:00:37,3540210836308425,85.24,M,53,1992-06-19,1325397637,0
461,2019-01-01 06:03:32,4716561796955522,68.47,F,743,1972-05-04,1325397812,0
462,2019-01-01 06:07:03,3513285035244624,138.38,F,3994,1936-11-05,1325398023,0
463,2019-01-01 06:08:11,4467456915153312231,15.44,F,717255,1966-09-16,1325398091,0
464,2019-01-01 06:09:41,4727244663135968,52.09,F,19090,1929-05-30,1325398181,0
465,2019-01-01 06:09:43,4756039869079882102,73.5,M,26120,1954-01-06,1325398183,0
466,2019-01-01 06:10:18,342952484382519,120.08,F,647,1987-09-26,1325398218,0
467,2019-01-01 06:10:23,30082025922891,85.88,F,276002,1934-06-23,1325398223,0
468,2019-01-01 06:10:27,30491348102802,1.34,M,169,1953-07-30,1325398227,0
469,2019-01-01 06:12:30,6011382886333463,146.38,M,864,1942-05-04,1325398350,0
470,2019-01-01 06:14:00,4006047418382,56.09,M,1565,1968-07-24,1325398440,0
471,2019-01-01 06:14:06,639030014711,107.69,M,639,1982-08-01,1325398446,0
472,2019-01-01 06:15:18,4063094974360571498,1.95,F,2078,1963-06-13,1325398518,0
473,2019-01-01 06:15:36,6011860238257910,10.09,F,1078,1952-07-06,1325398536,0
474,2019-01-01 06:16:19,3595192916105588,107.32,M,238602,1993-05-14,1325398579,0
475,2019-01-01 06:17:31,561942763351,69.75,F,601723,1986-03-14,1325398651,0
476,2019-01-01 06:17:56,3560725013359375,5.34,F,23,1969-09-15,1325398676,0
477,2019-01-01 06:19:16,4658490815480264,4.12,F,184,1945-11-04,1325398756,0
478,2019-01-01 06:19:49,6501313409525696,75.42,F,12747,1987-05-05,1325398789,0
479,2019-01-01 06:20:49,6011893664860915,199.55,F,320420,1975-07-31,1325398849,0
480,2019-01-01 06:20:57,3527536963490470,89.52,F,1725,1974-12-05,1325398857,0
481,2019-01-01 06:21:19,5359543825610251,56.57,M,18182,1975-06-29,1325398879,0
482,2019-01-01 06:21:35,5596347693144598,1.86,M,68211,1941-04-23,1325398895,0
483,2019-01-01 06:21:54,3554849923339851,8.75,M,55345,1948-05-01,1325398914,0
484,2019-01-01 06:22:54,30290551782700,9.41,M,13422,1961-09-03,1325398974,0
485,2019-01-01 06:22:56,213163860545705,47.51,M,741,1986-04-28,1325398976,0
486,2019-01-01 06:24:47,630423337322,94.48,F,149,1978-06-21,1325399087,0
487,2019-01-01 06:24:59,3506042666828517,79.27,F,630,1959-07-30,1325399099,0
488,2019-01-01 06:25:00,6011975266774121,19.91,F,92106,1943-05-28,1325399100,0
489,2019-01-01 06:25:07,4079773899158,79.39,M,129,1965-12-15,1325399107,0
490,2019-01-01 06:25:40,30181367542315,5.05,F,2016,1953-12-25,1325399140,0
491,2019-01-01 06:26:31,4147608975828480,6.92,M,914,1944-07-26,1325399191,0
492,2019-01-01 06:27:39,4045036286570100739,2.3,F,3066,1928-07-15,1325399259,0
493,2019-01-01 06:28:31,4807552641361,56.62,F,133,1954-01-29,1325399311,0
494,2019-01-01 06:29:04,3504178999463051,9.09,M,86954,1992-07-23,1325399344,0
495,2019-01-01 06:29:23,30238755902988,102.1,F,1766,1976-01-02,1325399363,0
496,2019-01-01 06:29:43,6011860238257910,168.42,F,1078,1952-07-06,1325399383,0
497,2019-01-01 06:31:07,3517814635263522,138.23,M,2443,1941-10-16,1325399467,0
498,2019-01-01 06:32:36,4585132874641,69.72,F,271,1972-04-18,1325399556,0
499,2019-01-01 06:33:35,676326610042,48.39,F,15623,1993-11-02,1325399615,0
500,2019-01-01 06:34:21,639023984367,53.33,F,69,1991-06-05,1325399661,0
501,2019-01-01 06:35:07,2229378226512508,142.88,M,1360,1984-11-06,1325399707,0
502,2019-01-01 06:36:16,213173753804333,98.01,M,5791,1959-10-07,1325399776,0
503,2019-01-01 06:37:09,4826655832045236,154.0,F,1850,1963-12-29,1325399829,0
504,2019-01-01 06:38:11,4640395708703,47.19,F,1178,1951-06-13,1325399891,0
505,2019-01-01 06:39:36,4116554952971686,38.21,F,181438,1934-03-19,1325399976,0
506,2019-01-01 06:39:59,3590736522064285,76.4,F,4074,1975-12-20,1325399999,0
507,2019-01-01 06:40:54,4640395708703,15.73,F,1178,1951-06-13,1325400054,0
508,2019-01-01 06:41:08,2297447006766555,43.05,F,478,1960-01-13,1325400068,0
509,2019-01-01 06:43:04,36581538659449,50.18,M,3730,1991-01-28,1325400184,0
510,2019-01-01 06:43:48,630425673344,127.55,M,365,1970-03-14,1325400228,0
511,2019-01-01 06:43:54,4509142395811241,1636.87,F,1324,1926-07-12,1325400234,0
512,2019-01-01 06:44:00,4423489490781412,6.7,M,1426,1957-03-06,1325400240,0
513,2019-01-01 06:44:08,213126662687660,65.52,M,248858,1971-01-28,1325400248,0
514,2019-01-01 06:47:11,676173792455,94.7,F,92043,1961-04-25,1325400431,0
515,2019-01-01 06:48:12,581686439828,60.32,M,5507,1973-07-28,1325400492,0
516,2019-01-01 06:48:36,60423098130,5.68,M,83,1958-07-28,1325400516,0
517,2019-01-01 06:48:38,4514242065619750,199.91,F,35371,1988-09-02,1325400518,0
518,2019-01-01 06:50:07,3567697931646329,69.77,M,17867,1998-07-29,1325400607,0
519,2019-01-01 06:50:28,38199021865320,78.73,M,477,1988-04-15,1325400628,0
520,2019-01-01 06:50:59,676298633337,95.02,F,255,1971-12-10,1325400659,0
521,2019-01-01 06:52:31,6011381817520024,48.1,F,635,1973-07-13,1325400751,0
522,2019-01-01 06:53:10,180072527505094,6.64,M,69793,1953-12-08,1325400790,0
523,2019-01-01 06:53:26,4378993458389626,46.58,M,3807,1999-10-25,1325400806,0
524,2019-01-01 06:53:49,2720012583106919,40.77,M,1126,1980-08-18,1325400829,0
525,2019-01-01 06:53:54,501828204849,7.12,F,602,1958-10-26,1325400834,0
526,2019-01-01 06:54:07,3572976568630035,64.92,M,614,1967-06-20,1325400847,0
527,2019-01-01 06:54:49,2348245054386329,1.9,M,2518,1946-02-02,1325400889,0
528,2019-01-01 06:55:20,30175986190993,50.13,F,516,1966-06-07,1325400920,0
529,2019-01-01 06:55:29,180036456789979,37.0,F,878,1974-11-20,1325400929,0
530,2019-01-01 06:55:58,4988304376504,8.73,M,2258,1937-03-17,1325400958,0
531,2019-01-01 06:56:09,378904938837132,157.71,F,1675,1986-05-01,1325400969,0
532,2019-01-01 06:56:09,4512828414983801773,56.5,F,328,1983-07-25,1325400969,0
533,2019-01-01 06:56:10,3596217206093829,78.49,F,888,1988-03-25,1325400970,0
534,2019-01-01 06:56:12,3561963695236764,87.84,M,1858,1984-03-03,1325400972,0
535,2019-01-01 06:56:57,4099707841315751,61.04,M,9815,1975-07-07,1325401017,0
536,2019-01-01 06:58:34,3551217896304745,100.93,F,6120,1976-10-09,1325401114,0
537,2019-01-01 06:59:09,4640395708703,136.43,F,1178,1951-06-13,1325401149,0
538,2019-01-01 07:00:46,4653879239169997,68.73,F,6841,1999-06-06,1325401246,0
539,2019-01-01 07:01:02,6011492816282597,77.02,M,2501,1986-06-11,1325401262,0
540,2019-01-01 07:03:11,213136802746375,6.48,F,1179,1955-01-20,1325401391,0
541,2019-01-01 07:03:44,2512312531485080,66.52,M,134056,1956-10-08,1325401424,0
542,2019-01-01 07:03:48,4003771737807706,60.1,F,37,1958-01-01,1325401428,0
543,2019-01-01 07:04:58,4119762878330989,5.78,F,6713,1945-08-19,1325401498,0
544,2019-01-01 07:05:11,6528911529051375,124.79,F,1478,1965-04-27,1325401511,0
545,2019-01-01 07:06:26,213173753804333,9.82,M,5791,1959-10-07,1325401586,0
546,2019-01-01 07:07:14,4481131401752,61.41,M,35299,1975-04-30,1325401634,0
547,2019-01-01 07:09:10,3501942333500073,51.28,F,1312922,1999-11-30,1325401750,0
548,2019-01-01 07:10:26,4063094974360571498,92.76,F,2078,1963-06-13,1325401826,0
549,2019-01-01 07:11:51,6011934240159560,42.54,M,824,1974-11-02,1325401911,0
550,2019-01-01 07:11:55,377026671291680,71.06,F,241,1974-10-27,1325401915,0
551,2019-01-01 07:12:30,3511378610369890,4.26,M,190178,1973-04-01,1325401950,0
552,2019-01-01 07:13:01,4220495028289516646,74.09,F,233717,1966-05-22,1325401981,0
553,2019-01-01 07:13:29,36153880429415,6.59,M,237282,1949-10-13,1325402009,0
554,2019-01-01 07:14:48,4239552724014407,67.98,M,6284,1936-03-27,1325402088,0
555,2019-01-01 07:15:39,3519232971341141,106.83,M,2208,1961-09-10,1325402139,0
556,2019-01-01 07:16:40,36721445180895,56.59,M,1666,1968-07-01,1325402200,0
557,2019-01-01 07:16:45,2231186809828225,6.71,F,7420,1957-01-15,1325402205,0
558,2019-01-01 07:17:04,2348245054386329,16.08,M,2518,1946-02-02,1325402224,0
559,2019-01-01 07:17:49,180046617132290,63.22,F,3119,1942-04-17,1325402269,0
560,2019-01-01 07:17:54,3518758680062249,60.65,M,9772,1989-11-24,1325402274,0
561,2019-01-01 07:18:31,375534208663984,127.09,M,99,1986-03-28,1325402311,0
562,2019-01-01 07:19:44,4488258847705225890,4.56,F,52126,1929-08-23,1325402384,0
563,2019-01-01 07:19:58,676298633337,99.92,F,255,1971-12-10,1325402398,0
564,2019-01-01 07:20:02,3540862542587229,60.15,F,369,1941-11-16,1325402402,0
565,2019-01-01 07:20:08,30434173205605,42.1,F,917,1995-07-08,1325402408,0
566,2019-01-01 07:22:34,4998109455173950,205.76,F,545147,1987-11-18,1325402554,0
567,2019-01-01 07:23:08,4933461930348832,55.68,M,1022298,1976-09-29,1325402588,0
568,2019-01-01 07:23:20,6011109736646996,194.98,F,186140,1983-02-08,1325402600,0
569,2019-01-01 07:23:41,4783226709001,40.8,F,320,1961-04-22,1325402621,0
570,2019-01-01 07:23:53,6011603272871604,22.82,M,4138,1969-05-16,1325402633,0
571,2019-01-01 07:24:26,4998109455173950,212.87,F,545147,1987-11-18,1325402666,0
572,2019-01-01 07:26:11,3517814635263522,31.66,M,2443,1941-10-16,1325402771,0
573,2019-01-01 07:26:45,38580485618059,23.05,F,248,1968-05-13,1325402805,0
574,2019-01-01 07:26:56,639030014711,83.17,M,639,1982-08-01,1325402816,0
575,2019-01-01 07:28:02,30029052116970,63.31,M,3833,1970-10-09,1325402882,0
576,2019-01-01 07:28:43,180094608895855,77.83,F,597,1961-05-19,1325402923,0
577,2019-01-01 07:30:46,30242921189660,3.68,M,937,1958-04-06,1325403046,0
578,2019-01-01 07:32:11,581508178315,95.8,M,407,1978-08-08,1325403131,0
579,2019-01-01 07:33:15,4259996134423,3.15,F,215,1968-11-22,1325403195,0
580,2019-01-01 07:33:23,30404291151692,508.59,F,45100,1993-10-25,1325403203,0
581,2019-01-01 07:33:29,30371006069917,55.35,M,2135,1961-01-31,1325403209,0
